DateTime	ResolutionCode	AreaCode	AreaTypeCode	AreaName	MapCode	TotalLoadValue	UpdateTime
2014-12-19 19:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	1230.00	2017-09-14 04:18:50.050
2014-12-19 23:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	1122.00	2017-09-14 04:18:50.050
2014-12-19 03:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	1861.00	2017-09-14 04:18:50.050
2014-12-19 07:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2345.00	2017-09-14 04:18:50.050
2014-12-19 11:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2290.00	2017-09-14 04:18:50.050
2014-12-19 15:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2396.00	2017-09-14 04:18:50.050
2014-12-19 19:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2140.00	2017-09-14 04:18:50.050
2014-12-19 23:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	1876.00	2017-09-14 04:18:50.050
2014-12-19 03:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	2524.00	2017-09-14 04:18:50.050
2014-12-19 07:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	3620.00	2017-09-14 04:18:50.050
2014-12-19 11:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	3496.00	2017-09-14 04:18:50.050
2014-12-19 15:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	3558.00	2017-09-14 04:18:50.050
2014-12-25 22:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10759.41	2017-09-14 04:20:45.045
2014-12-25 23:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	9669.48	2017-09-14 04:20:45.045
2014-12-26 00:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	9131.49	2017-09-14 04:20:45.045
2014-12-26 01:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8869.96	2017-09-14 04:20:45.045
2014-12-26 02:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8759.20	2017-09-14 04:20:45.045
2014-12-26 03:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8937.44	2017-09-14 04:20:45.045
2014-12-26 04:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	9662.21	2017-09-14 04:20:45.045
2014-12-26 05:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	11528.75	2017-09-14 04:20:45.045
2014-12-26 06:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	14155.13	2017-09-14 04:20:45.045
2014-12-26 07:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15160.88	2017-09-14 04:20:45.045
2014-12-26 08:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15594.47	2017-09-14 04:20:45.045
2014-12-26 09:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15679.08	2017-09-14 04:20:45.045
2014-12-26 10:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15654.25	2017-09-14 04:20:45.045
2014-12-26 11:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15278.85	2017-09-14 04:20:45.045
2014-12-26 12:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15289.95	2017-09-14 04:20:45.045
2014-12-26 13:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15062.48	2017-09-14 04:20:45.045
2014-12-26 14:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	14988.69	2017-09-14 04:20:45.045
2014-12-26 15:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15781.41	2017-09-14 04:20:45.045
2014-12-26 16:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15788.19	2017-09-14 04:20:45.045
2014-12-26 17:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	14857.97	2017-09-14 04:20:45.045
2014-12-26 18:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	14117.13	2017-09-14 04:20:45.045
2014-12-26 19:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	13219.96	2017-09-14 04:20:45.045
2014-12-26 20:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	12275.39	2017-09-14 04:20:45.045
2014-12-26 21:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	11311.83	2017-09-14 04:20:45.045
2014-12-26 22:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10430.71	2017-09-14 04:20:45.045
2014-12-26 23:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	9553.14	2017-09-14 04:20:45.045
2014-12-25 00:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9227.37	2017-09-14 04:20:45.045
2014-12-25 01:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8979.81	2017-09-14 04:20:45.045
2014-12-25 02:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8919.63	2017-09-14 04:20:45.045
2014-12-25 03:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9116.68	2017-09-14 04:20:45.045
2014-12-25 04:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9874.83	2017-09-14 04:20:45.045
2014-12-25 05:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11812.36	2017-09-14 04:20:45.045
2014-12-25 06:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	14455.97	2017-09-14 04:20:45.045
2014-12-25 07:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15414.73	2017-09-14 04:20:45.045
2014-12-25 08:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15758.16	2017-09-14 04:20:45.045
2014-12-25 09:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15842.68	2017-09-14 04:20:45.045
2014-12-25 10:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15898.85	2017-09-14 04:20:45.045
2014-12-25 11:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15577.89	2017-09-14 04:20:45.045
2014-12-25 12:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15721.03	2017-09-14 04:20:45.045
2014-12-25 13:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15594.19	2017-09-14 04:20:45.045
2014-12-25 14:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15698.85	2017-09-14 04:20:45.045
2014-12-25 15:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	16604.47	2017-09-14 04:20:45.045
2014-12-25 16:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	16620.85	2017-09-14 04:20:45.045
2014-12-25 17:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15829.53	2017-09-14 04:20:45.045
2014-12-25 18:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15287.75	2017-09-14 04:20:45.045
2014-12-25 19:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	14303.17	2017-09-14 04:20:45.045
2014-12-25 20:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	13109.83	2017-09-14 04:20:45.045
2014-12-25 21:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11825.20	2017-09-14 04:20:45.045
2014-12-25 22:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	10759.41	2017-09-14 04:20:45.045
2014-12-25 23:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9669.48	2017-09-14 04:20:45.045
2014-12-28 00:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8614.47	2017-09-14 04:20:45.045
2014-12-28 01:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8263.02	2017-09-14 04:20:45.045
2014-12-28 02:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8107.90	2017-09-14 04:20:45.045
2014-12-28 03:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8120.93	2017-09-14 04:20:45.045
2014-12-28 04:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8260.04	2017-09-14 04:20:45.045
2014-12-19 02:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	1099.00	2017-09-14 04:18:50.050
2014-12-19 06:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	1286.00	2017-09-14 04:18:50.050
2014-12-19 10:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	1288.00	2017-09-14 04:18:50.050
2014-12-19 14:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	1306.00	2017-09-14 04:18:50.050
2014-12-19 18:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	1255.00	2017-09-14 04:18:50.050
2014-12-19 22:00:00.000	PT60M	10Y1001A1001A44P	BZN	SE1 BZN	SE1	1156.00	2017-09-14 04:18:50.050
2014-12-19 02:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	1800.00	2017-09-14 04:18:50.050
2014-12-19 06:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2342.00	2017-09-14 04:18:50.050
2014-12-19 10:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2320.00	2017-09-14 04:18:50.050
2014-12-19 14:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2381.00	2017-09-14 04:18:50.050
2014-12-19 18:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	2223.00	2017-09-14 04:18:50.050
2014-12-19 22:00:00.000	PT60M	10Y1001A1001A45N	BZN	SE2 BZN	SE2	1964.00	2017-09-14 04:18:50.050
2014-12-19 02:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	2455.00	2017-09-14 04:18:50.050
2014-12-19 06:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	3539.00	2017-09-14 04:18:50.050
2014-12-19 10:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	3567.00	2017-09-14 04:18:50.050
2014-12-19 14:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	3455.00	2017-09-14 04:18:50.050
2014-12-19 18:00:00.000	PT60M	10Y1001A1001A47J	BZN	SE4 BZN	SE4	3318.00	2017-09-14 04:18:50.050
2014-12-25 22:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	11048.48	2017-09-14 04:20:45.045
2014-12-25 23:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	9887.20	2017-09-14 04:20:45.045
2014-12-26 00:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	9237.49	2017-09-14 04:20:45.045
2014-12-26 01:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8911.24	2017-09-14 04:20:45.045
2014-12-26 02:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8782.48	2017-09-14 04:20:45.045
2014-12-26 03:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8875.89	2017-09-14 04:20:45.045
2014-12-26 04:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	9408.99	2017-09-14 04:20:45.045
2014-12-26 05:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	11015.07	2017-09-14 04:20:45.045
2014-12-26 06:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	13605.88	2017-09-14 04:20:45.045
2014-12-26 07:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	14986.37	2017-09-14 04:20:45.045
2014-12-26 08:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15507.36	2017-09-14 04:20:45.045
2014-12-26 09:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15658.28	2017-09-14 04:20:45.045
2014-12-26 10:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15665.65	2017-09-14 04:20:45.045
2014-12-26 11:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15342.39	2017-09-14 04:20:45.045
2014-12-26 12:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15313.03	2017-09-14 04:20:45.045
2014-12-26 13:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15119.31	2017-09-14 04:20:45.045
2014-12-26 14:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	14967.12	2017-09-14 04:20:45.045
2014-12-26 15:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15380.59	2017-09-14 04:20:45.045
2014-12-26 16:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15895.01	2017-09-14 04:20:45.045
2014-12-26 17:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	15008.99	2017-09-14 04:20:45.045
2014-12-26 18:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	14248.27	2017-09-14 04:20:45.045
2014-12-26 19:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	13434.75	2017-09-14 04:20:45.045
2014-12-26 20:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	12486.35	2017-09-14 04:20:45.045
2014-12-26 21:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	11534.76	2017-09-14 04:20:45.045
2014-12-26 22:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10684.56	2017-09-14 04:20:45.045
2014-12-26 23:30:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	9783.51	2017-09-14 04:20:45.045
2014-12-25 00:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9338.73	2017-09-14 04:20:45.045
2014-12-25 01:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9027.12	2017-09-14 04:20:45.045
2014-12-25 02:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8937.73	2017-09-14 04:20:45.045
2014-12-25 03:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9061.53	2017-09-14 04:20:45.045
2014-12-25 04:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9612.07	2017-09-14 04:20:45.045
2014-12-25 05:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11260.17	2017-09-14 04:20:45.045
2014-12-25 06:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	13916.59	2017-09-14 04:20:45.045
2014-12-25 07:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15249.17	2017-09-14 04:20:45.045
2014-12-25 08:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15693.76	2017-09-14 04:20:45.045
2014-12-25 09:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15819.07	2017-09-14 04:20:45.045
2014-12-25 10:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15923.91	2017-09-14 04:20:45.045
2014-12-25 11:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15628.16	2017-09-14 04:20:45.045
2014-12-25 12:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15751.12	2017-09-14 04:20:45.045
2014-12-25 13:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15599.64	2017-09-14 04:20:45.045
2014-12-25 14:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15654.48	2017-09-14 04:20:45.045
2014-12-25 15:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	16182.56	2017-09-14 04:20:45.045
2014-12-25 16:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	16729.72	2017-09-14 04:20:45.045
2014-12-25 17:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15933.53	2017-09-14 04:20:45.045
2014-12-25 18:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15377.80	2017-09-14 04:20:45.045
2014-12-25 19:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	14518.00	2017-09-14 04:20:45.045
2014-12-25 20:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	13375.40	2017-09-14 04:20:45.045
2014-12-25 21:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	12145.04	2017-09-14 04:20:45.045
2014-12-25 22:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11048.48	2017-09-14 04:20:45.045
2014-12-25 23:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9887.20	2017-09-14 04:20:45.045
2014-12-28 00:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8737.11	2017-09-14 04:20:45.045
2014-12-28 01:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8340.46	2017-09-14 04:20:45.045
2014-12-28 02:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8140.13	2017-09-14 04:20:45.045
2014-12-28 03:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8116.04	2017-09-14 04:20:45.045
2014-12-28 04:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8214.70	2017-09-14 04:20:45.045
2014-12-28 05:30:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8518.26	2017-09-14 04:20:45.045
2014-12-28 05:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8620.24	2017-09-14 04:20:45.045
2014-12-28 06:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9377.05	2017-09-14 04:20:45.045
2014-12-28 07:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	10140.56	2017-09-14 04:20:45.045
2014-12-28 08:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	10977.55	2017-09-14 04:20:45.045
2014-12-28 09:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11520.10	2017-09-14 04:20:45.045
2014-12-28 10:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11919.78	2017-09-14 04:20:45.045
2014-12-28 11:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	12062.53	2017-09-14 04:20:45.045
2014-12-28 12:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11936.01	2017-09-14 04:20:45.045
2014-12-28 13:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11851.52	2017-09-14 04:20:45.045
2014-12-28 14:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11948.72	2017-09-14 04:20:45.045
2014-12-28 15:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	13132.31	2017-09-14 04:20:45.045
2014-12-28 16:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	13843.86	2017-09-14 04:20:45.045
2014-12-28 17:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	13441.86	2017-09-14 04:20:45.045
2014-12-28 18:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	13084.82	2017-09-14 04:20:45.045
2014-12-28 19:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	12377.67	2017-09-14 04:20:45.045
2014-12-28 20:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11673.64	2017-09-14 04:20:45.045
2014-12-28 21:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	10732.60	2017-09-14 04:20:45.045
2014-12-28 22:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9655.34	2017-09-14 04:20:45.045
2014-12-28 23:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8890.64	2017-09-14 04:20:45.045
2014-12-26 00:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9131.49	2017-09-14 04:20:45.045
2014-12-26 01:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8869.96	2017-09-14 04:20:45.045
2014-12-26 02:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8759.20	2017-09-14 04:20:45.045
2014-12-26 03:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8937.44	2017-09-14 04:20:45.045
2014-12-26 04:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9662.21	2017-09-14 04:20:45.045
2014-12-26 05:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11528.75	2017-09-14 04:20:45.045
2014-12-26 06:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	14155.13	2017-09-14 04:20:45.045
2014-12-26 07:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15160.88	2017-09-14 04:20:45.045
2014-12-26 08:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15594.47	2017-09-14 04:20:45.045
2014-12-26 09:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15679.08	2017-09-14 04:20:45.045
2014-12-26 10:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15654.25	2017-09-14 04:20:45.045
2014-12-26 11:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15278.85	2017-09-14 04:20:45.045
2014-12-26 12:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15289.95	2017-09-14 04:20:45.045
2014-12-26 13:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15062.48	2017-09-14 04:20:45.045
2014-12-26 14:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	14988.69	2017-09-14 04:20:45.045
2014-12-26 15:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15781.41	2017-09-14 04:20:45.045
2014-12-26 16:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15788.19	2017-09-14 04:20:45.045
2014-12-26 17:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	14857.97	2017-09-14 04:20:45.045
2014-12-26 18:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	14117.13	2017-09-14 04:20:45.045
2014-12-26 19:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	13219.96	2017-09-14 04:20:45.045
2014-12-26 20:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	12275.39	2017-09-14 04:20:45.045
2014-12-26 21:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11311.83	2017-09-14 04:20:45.045
2014-12-26 22:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	10430.71	2017-09-14 04:20:45.045
2014-12-26 23:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9553.14	2017-09-14 04:20:45.045
2014-12-29 00:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8462.57	2017-09-14 04:20:45.045
2014-12-29 01:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8311.95	2017-09-14 04:20:45.045
2014-12-29 02:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8277.15	2017-09-14 04:20:45.045
2014-12-29 03:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	8496.82	2017-09-14 04:20:45.045
2014-12-29 04:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9292.04	2017-09-14 04:20:45.045
2014-12-29 05:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11160.18	2017-09-14 04:20:45.045
2014-12-29 06:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	13672.60	2017-09-14 04:20:45.045
2014-12-29 07:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	14752.47	2017-09-14 04:20:45.045
2014-12-29 08:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15135.11	2017-09-14 04:20:45.045
2014-12-29 09:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15211.46	2017-09-14 04:20:45.045
2014-12-29 10:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15282.74	2017-09-14 04:20:45.045
2014-12-29 11:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15064.76	2017-09-14 04:20:45.045
2014-12-29 12:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15216.27	2017-09-14 04:20:45.045
2014-12-29 13:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15095.27	2017-09-14 04:20:45.045
2014-12-29 14:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15264.14	2017-09-14 04:20:45.045
2014-12-29 15:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	16223.11	2017-09-14 04:20:45.045
2014-12-29 16:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	16291.31	2017-09-14 04:20:45.045
2014-12-29 17:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	15447.58	2017-09-14 04:20:45.045
2014-12-29 18:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	14842.31	2017-09-14 04:20:45.045
2014-12-29 19:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	13813.22	2017-09-14 04:20:45.045
2014-12-29 20:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	12827.43	2017-09-14 04:20:45.045
2014-12-29 21:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	11528.02	2017-09-14 04:20:45.045
2014-12-29 22:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	10421.20	2017-09-14 04:20:45.045
2014-12-29 23:45:00.000	PT15M	10YNL----------L	CTY	NL CTY	NL	9546.81	2017-09-14 04:20:45.045
2014-12-28 00:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8614.47	2017-09-14 04:20:45.045
2014-12-28 01:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8263.02	2017-09-14 04:20:45.045
2014-12-28 02:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8107.90	2017-09-14 04:20:45.045
2014-12-28 03:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8120.93	2017-09-14 04:20:45.045
2014-12-28 04:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8260.04	2017-09-14 04:20:45.045
2014-12-28 05:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	8620.24	2017-09-14 04:20:45.045
2014-12-28 06:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	9377.05	2017-09-14 04:20:45.045
2014-12-28 07:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10140.56	2017-09-14 04:20:45.045
2014-12-28 08:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	10977.55	2017-09-14 04:20:45.045
2014-12-28 09:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	11520.10	2017-09-14 04:20:45.045
2014-12-28 10:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	11919.78	2017-09-14 04:20:45.045
2014-12-28 11:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	12062.53	2017-09-14 04:20:45.045
2014-12-28 12:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	11936.01	2017-09-14 04:20:45.045
2014-12-28 13:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	11851.52	2017-09-14 04:20:45.045
2014-12-28 14:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	11948.72	2017-09-14 04:20:45.045
2014-12-28 15:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	13132.31	2017-09-14 04:20:45.045
2014-12-28 16:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	13843.86	2017-09-14 04:20:45.045
2014-12-28 17:45:00.000	PT15M	10YNL----------L	BZN	NL BZN	NL	13441.86	2017-09-14 04:20:45.045
